price,log_sqft_lot,log_yr_built,"BED_(1, 2]","BED_(2, 4]","BED_(4, 6]","FLOR_(1, 2]","FLOR_(2, 4]","VW_(1, 2]","VW_(2, 4]","VW_(4, 5]","VW_(5, 7]","WATER_(1, 4]","COND_(2, 3]","COND_(3, 4]","COND_(4, 6]",0,1
555000.0,0.34114114036438603,0.6760222746915937,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2350.0,9.842584258425777
467500.0,0.7770327414893407,0.8473054752350485,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2040.0,8.248224822482204
479000.0,0.5044652997676138,0.8387821380655416,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2370.0,10.003600360035932
247000.0,0.35832845837712457,0.5464188888575074,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1590.0,8.01720172017198
299500.0,0.3770665187519891,0.6760222746915937,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1380.0,7.723172317231697
306888.0,0.35318282712988064,0.7018249214899972,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1940.0,8.367236723672317
675000.0,0.7632621413694832,0.8813561965579656,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3320.0,10.764876487648701
577000.0,0.2871049396487067,0.41582083952945,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1090.0,8.451245124512399
219950.0,0.3658673481825338,0.5897297860052065,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1650.0,8.087208720872049
375000.0,0.29252047090352573,0.35453037135615506,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1110.0,7.164916491649123
650000.0,0.31919837006725116,0.3720644711075813,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2110.0,7.989198919891953
975000.0,0.28070019728237144,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1850.0,6.947894789478914
229000.0,0.24402601109689986,0.17818845855094573,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,600.0,7.031903190318995
575000.0,0.25302615618051644,0.23128317339760893,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2760.0,9.17051705170513
815000.0,0.4159528577521296,0.5464188888575074,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,2970.0,11.310931093109229
525000.0,0.549164308238601,0.6932283856652521,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2300.0,8.61926192619256
471000.0,0.20901294970031292,0.8813561965579656,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2030.0,9.163516351635122
450000.0,0.2629434328159168,0.3720644711075813,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2160.0,9.163516351635122
590000.0,0.30637388849355623,0.23128317339760893,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1650.0,7.891189118911859
744000.0,0.3269520825030983,0.9068495980349164,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3140.0,9.996599659965925
460000.0,0.5259158673360859,0.7533131371801067,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2690.0,10.792879287928729
299000.0,0.3588446810315039,0.5290636172836167,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1940.0,8.262226222622216
231000.0,0.2836414973044215,0.35453037135615506,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1220.0,7.073907390739036
195000.0,0.3616009174865494,0.6587987486228748,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1300.0,6.800880088008772
305000.0,0.3839967575748943,0.6932283856652521,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1660.0,7.870187018701839
895000.0,0.30737809644609665,0.1426997234709971,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3390.0,10.150615061506073
1110000.0,0.40203122913946165,0.4420207558723634,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2310.0,8.983298329832913
339000.0,0.3382744121497928,0.3632996796167798,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,950.0,7.821182118211791
885000.0,0.23717238869981594,0.2136033356481091,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2400.0,8.5562556255625
375000.0,0.2864199457862712,0.389580522374338,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1780.0,6.877887788778846
367400.0,0.3293208667432315,0.5116906272058082,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1280.0,7.912191219121879
700000.0,0.29019888751901846,0.4681803956177699,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1930.0,8.332233223322284
667000.0,0.3710498185818478,0.5810764208031414,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2560.0,9.443544354435392
200000.0,0.28675110487364575,0.05365272643212238,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,920.0,6.842884288428813
552775.0,0.442380466206215,0.6242993099370866,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1900.0,10.024602460245951
452000.0,0.7016629388194795,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2270.0,7.542954295429488
418000.0,0.425339957922002,0.6846275048639204,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2080.0,9.247524752475202
601500.0,0.3682409901028751,0.5983787530545069,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1460.0,9.562556255625505
600000.0,0.5374661144409508,0.667412690747153,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1670.0,9.625562556255566
340000.0,0.3128753042289487,0.8558245454020363,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2810.0,10.85588558855879
310000.0,0.31795561102260195,0.8217226456060325,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2370.0,9.303530353035256
290000.0,0.4395603376686773,0.6329307289926337,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1700.0,9.184518451845141
438000.0,0.357061927033171,0.3632996796167798,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1630.0,8.255225522552209
718000.0,0.26507171415886543,0.34575654166801295,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2930.0,9.53455345534548
200000.0,0.3151318088819438,0.433291931724478,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,860.0,6.716871687168691
479900.0,0.3908155871524114,0.8217226456060325,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1980.0,10.533853385338478
400000.0,0.3370679768450309,0.7618793806548194,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2080.0,10.778877887788715
219950.0,0.3671834096345609,0.5029974764148756,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1060.0,7.786178617861758
300000.0,0.2321757292477007,0.8728499018028983,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1590.0,8.269226922692223
437000.0,0.3504570249979035,0.5203793393185873,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1980.0,8.080208020802042
350000.0,0.3260950023501597,0.6242993099370866,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1720.0,7.870187018701839
626000.0,0.3575700927400797,0.4768913465646629,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1350.0,8.31823182318227
490000.0,0.389605235759722,0.6846275048639204,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2080.0,9.618561856185561
289000.0,0.273026471308202,0.8898582413529457,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2090.0,9.912591259125843
595000.0,0.2831560994067735,0.9407814982175087,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2030.0,8.248224822482204
676000.0,0.5440612648567495,0.7789989417598588,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2680.0,10.869886988698802
389000.0,0.3394228881753911,0.7018249214899972,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1820.0,8.353235323532305
240000.0,0.28070019728237144,0.7275885029490131,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1300.0,8.136213621362096
382500.0,0.3238209531108195,0.8131864817434796,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2210.0,9.373537353735324
511555.0,0.3275145279321109,0.555089891492611,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1400.0,8.115211521152075
710500.0,0.25684242665618395,0.15157884827624493,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2040.0,9.128512851285087
429000.0,0.566085792294067,0.7447425793040506,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2420.0,9.828582858285763
170000.0,0.3309855763626443,0.5464188888575074,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1920.0,8.038203820382
2140000.0,0.4383139050209079,0.6587987486228748,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,3860.0,13.20632063206309
480000.0,0.32592287323920743,0.6932283856652521,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2760.0,8.717271727172655
1670000.0,0.34496664428416535,0.8131864817434796,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,3450.0,12.219221922192139
225000.0,0.3139043553457782,0.41582083952945,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1040.0,6.765876587658738
615000.0,0.3263355824537943,0.6587987486228748,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2220.0,9.77257725772571
438950.0,0.8195775109717175,0.7961012972729382,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,2470.0,8.171217121712129
242000.0,0.3648647638660471,0.5464188888575074,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1300.0,7.97519751975194
560000.0,0.36270697422033626,0.7789989417598588,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1960.0,9.366536653665317
857500.0,0.251779723532747,0.24894466154572467,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2040.0,9.072507250725034
685000.0,0.3368631299578606,0.8643393528367219,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3030.0,10.946894689468877
486000.0,0.3282436047730813,0.6760222746915937,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2260.0,8.53525352535248
749000.0,0.3707861777346927,0.7618793806548194,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2670.0,10.862886288628797
260000.0,0.30932306548880795,0.7533131371801067,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1520.0,8.164216421642122
1020000.0,0.34653736226569964,0.2665878381424604,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3610.0,12.02320232023195
565000.0,0.28342330331972715,0.3720644711075813,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1130.0,7.947194719471913
355000.0,0.19483594949345426,0.7961012972729382,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1480.0,8.290229022902244
775000.0,0.3662910043921795,0.6156635105621217,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,3540.0,10.589858985898534
335000.0,0.3277184227655958,0.555089891492611,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2100.0,8.227222722272183
1300000.0,0.3358496901649724,0.32819529934248975,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3366.0,9.632563256325573
545000.0,0.21734811193317444,0.026847508545266633,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1810.0,7.793179317931765
540000.0,0.2602526081612528,0.23128317339760893,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1680.0,8.01720172017198
687500.0,0.3586860720304127,0.5464188888575074,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2450.0,9.758575857585695
115000.0,0.3643098680654695,0.5464188888575074,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1150.0,7.835183518351805
227000.0,0.3643098680654695,0.5464188888575074,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1150.0,7.835183518351805
870000.0,0.33297044771566797,0.8983560404324973,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3240.0,12.221022102210107
1190000.0,0.3909584074415734,0.7361677026785823,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3480.0,13.764576457645664
375000.0,0.28070019728237144,0.9238240057298617,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2800.0,11.065906590658992
902000.0,0.32592287323920743,0.5290636172836167,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3240.0,9.884588458845817
269500.0,0.3272251018858581,0.6846275048639204,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1480.0,6.758875887588732
570000.0,0.2743388539732302,0.08041578668499337,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1700.0,7.080908090809042
359950.0,0.33246494584685204,0.34575654166801295,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1240.0,7.828182818281798
1450000.0,0.3435701529563877,0.9407814982175087,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3720.0,11.449144914491397
615000.0,0.23385168724629055,0.8813561965579656,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1910.0,9.562556255625505
250000.0,0.3494067318889331,0.5290636172836167,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2120.0,8.199219921992157
530000.0,0.31861509325062803,0.8898582413529457,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3020.0,8.843284328432777
474950.0,0.7512210981200875,0.7618793806548194,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2250.0,8.47224722472242
490000.0,0.31285616697028373,0.41582083952945,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1650.0,8.150215021502108
210000.0,0.09918505654302309,0.9323048642673007,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,880.0,7.744174417441717
265500.0,0.3566592675738291,0.5029974764148756,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1860.0,8.213221322132169
1460000.0,0.2756374941589345,0.9407814982175087,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,3840.0,11.435143514351383
310000.0,0.3905908224397888,0.9238240057298617,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2192.0,9.334333433343286
324500.0,0.25633026193531766,0.8983560404324973,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1590.0,8.507250725072453
599000.0,0.3784838942311406,0.5464188888575074,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3700.0,8.199219921992157
525000.0,0.3661416438708758,0.9153389183921661,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3670.0,12.30323032303222
400000.0,0.3703776272098011,0.4681803956177699,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1630.0,8.031203120311993
887500.0,0.5780329086484208,0.45074510484744174,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,4230.0,11.009900990098938
344000.0,0.2301043824842319,0.2842127411195533,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1060.0,7.269926992699224
525000.0,0.329889378747823,0.7961012972729382,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2700.0,10.85588558855879
385000.0,0.3389895795081313,0.6587987486228748,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2110.0,9.21252125212517
820000.0,0.34843369213243436,0.8643393528367219,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3720.0,12.453745374537366
1310000.0,0.28070019728237144,0.9238240057298617,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3440.0,13.155515551555077
549000.0,0.5884617591343072,0.7447425793040506,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2420.0,9.506550655065453
180000.0,0.31830410804791537,0.2577685364145137,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1090.0,7.856185618561825
589000.0,0.29859285178799433,0.8558245454020363,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2910.0,9.779577957795716
350000.0,0.29292568855965007,0.4245586278103562,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1050.0,8.038203820382
197400.0,0.3322196064898242,0.5724186529729526,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1610.0,8.33923392339229
267000.0,0.31279873746958964,0.7533131371801067,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1760.0,9.31753175317527
480000.0,0.45435738358153194,0.6760222746915937,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1540.0,8.19221922192215
650000.0,0.35964782193233696,0.5203793393185873,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2580.0,9.436543654365385
600000.0,0.28070019728237144,0.044722344540912125,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1370.0,8.045204520452007
490000.0,0.3086715273908242,0.9153389183921661,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1440.0,9.261526152615216
225000.0,0.33424942274214225,0.5464188888575074,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1410.0,8.052205220522014
640000.0,0.36808170074057056,0.5203793393185873,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1980.0,9.954595459545885
710000.0,0.23385168724629055,0.8728499018028983,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2440.0,8.70327032703264
325000.0,0.387243095800974,0.7533131371801067,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1350.0,7.940194019401906
595000.0,0.4943604249472876,0.7447425793040506,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3130.0,10.890889088908823
128750.0,0.32249999688328723,0.4420207558723634,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,880.0,5.61256125612559
465000.0,0.3276335073192571,0.5377434656244086,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1920.0,8.33923392339229
710000.0,0.3330355239362521,0.32819529934248975,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2700.0,9.226522652265182
605000.0,0.3033115352607893,0.15157884827624493,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1670.0,7.765176517651737
994000.0,0.45535621610543475,0.555089891492611,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3470.0,12.34523452345226
489950.0,0.3280744340954621,0.7275885029490131,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1820.0,9.695569556955634
365000.0,0.3414454816325334,0.4420207558723634,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1310.0,7.758175817581731
359950.0,0.3261293995226261,0.8558245454020363,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1790.0,9.625562556255566
495000.0,0.2749638985782526,0.9238240057298617,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2460.0,9.751575157515688
255000.0,0.35413316897964614,0.6415577721701456,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1060.0,7.982198219821947
330000.0,0.37004016032257453,0.5377434656244086,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1340.0,9.060306030602986
450000.0,0.34495187044359354,0.6242993099370866,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1480.0,9.33853385338529
655000.0,0.381886763079317,0.9153389183921661,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3500.0,11.21992199219914
485000.0,0.4277276615269333,0.60702332641957,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2910.0,10.988898889888917
375000.0,0.42424563124725234,0.650180443904264,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1940.0,9.352535253525303
570000.0,0.26856700132183975,0.8983560404324973,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2280.0,9.566756675667511
350000.0,0.08379814807317404,0.8558245454020363,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1190.0,8.84148414841481
550000.0,0.3033115352607893,0.45074510484744174,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1260.0,8.409240924092359
513000.0,0.3487063403285778,0.5724186529729526,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2270.0,8.360236023602312
450000.0,0.32797282081281515,0.5724186529729526,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1990.0,7.919191919191886
432500.0,0.15779559303853666,0.008953876714421445,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1500.0,7.849184918491819
432000.0,0.8002605482940047,0.7789989417598588,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,2060.0,8.563256325632507
480000.0,0.3520996848342495,0.7275885029490131,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1950.0,9.324532453245277
402200.0,0.32207430194175757,0.7018249214899972,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1790.0,8.23422342234219
650000.0,0.3694473746042122,0.45074510484744174,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1520.0,7.892989298929825
1200000.0,0.3996208233863197,0.7361677026785823,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3240.0,11.037903790378966
312000.0,0.40156411369257744,0.6760222746915937,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2440.0,9.674567456745613
610000.0,0.2995553219465227,0.1426997234709971,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2220.0,8.290229022902244
