price,zipcode
490000,98027
490000,98027
490000,98028
490000,98028
490000,98029
490000,98029
490000,98030
490000,98033
490000,98033
490000,98033
490000,98033
490000,98033
490000,98034
490000,98034
490000,98038
490000,98042
490000,98042
490000,98042
490000,98045
490000,98052
490000,98052
490000,98052
490000,98052
490000,98053
490000,98055
490000,98059
490000,98059
490000,98065
490000,98065
490000,98065
490000,98070
490000,98072
490000,98074
490000,98074
490000,98074
490000,98077
490000,98092
490000,98105
490000,98107
490000,98107
490000,98107
490000,98108
490000,98112
490000,98112
490000,98115
490000,98115
490000,98115
490000,98116
490000,98116
490000,98116
490000,98116
490000,98116
490000,98117
490000,98117
490000,98117
490000,98117
490000,98117
490000,98117
490000,98117
490000,98117
490000,98118
490000,98119
490000,98122
490000,98122
490000,98122
490000,98125
490000,98125
490000,98125
490000,98125
490000,98126
490000,98126
490000,98126
490000,98133
490000,98146
490000,98177
490500,98011
490600,98023
491000,98008
491000,98030
491000,98107
491000,98108
491000,98122
491150,98053
491234,98029
491300,98074
491500,98006
491500,98029
491500,98034
491500,98034
491500,98092
491950,98115
492000,98027
492000,98045
492000,98059
492000,98065
492000,98074
492000,98103
492000,98107
492000,98115
492000,98115
492000,98122
492000,98133
492450,98074
492500,98019
492500,98034
492500,98070
492650,98177
493000,98028
493000,98034
493000,98052
493000,98115
493000,98122
493000,98122
493500,98008
494000,98028
494000,98045
494000,98115
494000,98136
494000,98177
494000,98199
494400,98109
494500,98056
494815,98029
494900,98126
494950,98072
494995,98059
495000,98001
495000,98006
495000,98007
495000,98011
495000,98022
495000,98022
495000,98024
495000,98027
495000,98027
495000,98028
495000,98028
495000,98029
495000,98029
495000,98033
495000,98033
495000,98034
495000,98034
495000,98038
495000,98045
495000,98052
495000,98052
495000,98053
495000,98055
495000,98056
495000,98058
495000,98059
495000,98059
495000,98070
495000,98070
495000,98072
495000,98072
495000,98074
495000,98074
495000,98092
495000,98103
495000,98103
495000,98105
495000,98106
495000,98107
495000,98108
495000,98109
495000,98112
495000,98115
495000,98115
495000,98115
495000,98115
495000,98115
495000,98116
495000,98117
495000,98117
495000,98118
495000,98118
495000,98122
495000,98125
495000,98125
495000,98125
495000,98125
495000,98126
495000,98133
495000,98144
495000,98144
495000,98144
495000,98144
495000,98155
495000,98155
495000,98166
495000,98166
495000,98178
495000,98188
495000,98199
495200,98011
495500,98014
495500,98059
495500,98125
495800,98115
496000,98011
496000,98045
496000,98070
496000,98107
496000,98115
496000,98133
496500,98027
496500,98072
496600,98006
496600,98029
496700,98029
496752,98144
496800,98126
497000,98029
497000,98034
497000,98034
497000,98052
497000,98065
497000,98115
497000,98116
497000,98117
497000,98118
497000,98119
497000,98122
497300,98146
497500,98008
497950,98118
498000,98014
498000,98023
498000,98033
498000,98034
498000,98052
498000,98053
498000,98059
498000,98118
498000,98122
498000,98125
498445,98030
498500,98059
498500,98155
498688,98029
498800,98053
499000,98010
499000,98019
499000,98019
499000,98027
499000,98028
499000,98029
499000,98034
499000,98038
499000,98052
499000,98052
499000,98053
499000,98065
499000,98065
499000,98103
499000,98103
499000,98107
499000,98107
499000,98115
499000,98116
499000,98117
499000,98117
499000,98117
499000,98119
499000,98119
499000,98122
499000,98133
499000,98133
499000,98144
499000,98146
499000,98155
499000,98177
499000,98177
499000,98199
499100,98115
499160,98001
499431,98045
499500,98019
499500,98059
499900,98027
499900,98065
499900,98155
499900,98178
499922,98117
499950,98006
499950,98014
499950,98019
499950,98023
499950,98034
499950,98038
499950,98052
499950,98055
499950,98059
499950,98072
499950,98102
499950,98103
499950,98107
499950,98107
499950,98115
499950,98115
499950,98116
499950,98118
499950,98119
499950,98133
499950,98133
499950,98136
499950,98144
499950,98144
499950,98168
499990,98007
499990,98045
499990,98045
499990,98052
500000,98001
500000,98005
500000,98006
500000,98006
500000,98006
500000,98006
500000,98006
500000,98006
500000,98006
500000,98006
500000,98008
500000,98008
500000,98008
500000,98011
500000,98011
500000,98014
500000,98014
500000,98019
500000,98019
500000,98027
500000,98027
500000,98027
500000,98027
500000,98027
500000,98027
500000,98028
500000,98028
500000,98029
500000,98029
500000,98029
500000,98029
500000,98033
500000,98033
500000,98033
500000,98033
500000,98033
500000,98033
500000,98034
500000,98034
500000,98034
500000,98034
500000,98038
500000,98038
500000,98040
500000,98052
500000,98052
500000,98052
500000,98052
500000,98052
500000,98052
500000,98052
500000,98053
500000,98053
500000,98055
500000,98056
500000,98058
500000,98058
500000,98059
500000,98059
500000,98059
500000,98065
500000,98065
500000,98072
500000,98072
500000,98072
500000,98074
500000,98074
500000,98074
500000,98074
500000,98074
500000,98074
500000,98074
500000,98075
500000,98075
500000,98075
500000,98077
500000,98092
500000,98102
500000,98103
500000,98103
500000,98103
500000,98103
500000,98103
500000,98103
500000,98103
500000,98107
500000,98107
500000,98107
500000,98107
500000,98107
500000,98107
500000,98107
500000,98107
500000,98107
500000,98108
500000,98108
500000,98108
500000,98112
500000,98112
500000,98112
500000,98115
500000,98115
500000,98115
500000,98115
500000,98116
500000,98116
500000,98116
500000,98116
500000,98116
500000,98117
500000,98117
500000,98117
500000,98117
500000,98118
500000,98118
500000,98118
500000,98122
500000,98122
500000,98122
500000,98122
500000,98125
500000,98125
500000,98125
500000,98125
500000,98125
500000,98125
500000,98125
500000,98126
500000,98133
500000,98133
500000,98133
500000,98133
500000,98133
500000,98133
500000,98133
500000,98133
500000,98133
500000,98133
500000,98136
500000,98136
500000,98136
500000,98144
500000,98144
500000,98144
500000,98155
500000,98166
500000,98177
500000,98177
500000,98177
500000,98188
500000,98198
500000,98199
500007,98115
500012,98059
501000,98006
501000,98008
501000,98011
501000,98027
501000,98055
501000,98105
501000,98115
501000,98117
502000,98006
502000,98008
502000,98008
502000,98028
502000,98028
502000,98034
502000,98045
502000,98072
502000,98074
502000,98116
502000,98133
502000,98136
502000,98144
502000,98177
502500,98056
502501,98116
502550,98008
502700,98155
502775,98027
503000,98014
503000,98023
503000,98027
503000,98034
503000,98034
503000,98038
503000,98105
503000,98107
503000,98155
503000,98155
503045,98103
503500,98199
504058,98045
504200,98103
504500,98103
504600,98103
504750,98014
504975,98053
505000,98006
505000,98008
505000,98028
505000,98029
505000,98029
505000,98034
505000,98034
505000,98034
505000,98034
505000,98052
505000,98053
505000,98053
505000,98056
505000,98059
505000,98059
505000,98059
505000,98059
505000,98065
505000,98072
505000,98074
505000,98074
505000,98075
505000,98102
505000,98102
505000,98107
505000,98107
505000,98112
505000,98115
505000,98115
505000,98116
505000,98116
505000,98116
505000,98117
505000,98117
505000,98117
505000,98117
505000,98122
505000,98125
505000,98133
505000,98155
505000,98166
505000,98177
505000,98199
505000,98199
505400,98105
505500,98107
505657,98045
506000,98008
506000,98028
506000,98056
506000,98092
506000,98107
506000,98115
506000,98177
506000,98177
506400,98056
506500,98034
506950,98065
507000,98052
507000,98053
507000,98058
507000,98065
507000,98074
507000,98092
507000,98107
507000,98115
507000,98122
507000,98133
507000,98155
507200,98122
507250,98065
507250,98126
507500,98008
507500,98052
507950,98059
508000,98027
508000,98034
508000,98052
508000,98112
508000,98199
508300,98115
508450,98006
508500,98074
508500,98115
508800,98074
509000,98007
509000,98028
509000,98053
509000,98103
509000,98118
509000,98119
509000,98133
509007,98177
509250,98052
509250,98105
509500,98007
509500,98199
509900,98027
509900,98053
509900,98059
509950,98014
509950,98028
509950,98029
509990,98118
510000,98001
510000,98006
510000,98006
510000,98006
510000,98007
510000,98010
510000,98011
510000,98011
510000,98014
510000,98014
510000,98019
510000,98019
510000,98023
510000,98023
510000,98027
510000,98027
510000,98027
510000,98028
510000,98029
510000,98029
510000,98033
510000,98033
510000,98033
510000,98034
510000,98034
510000,98052
510000,98052
510000,98052
510000,98052
510000,98052
510000,98052
510000,98052
510000,98052
510000,98056
510000,98059
510000,98065
510000,98070
510000,98070
510000,98072
510000,98074
510000,98074
510000,98074
510000,98074
510000,98074
510000,98077
510000,98077
510000,98092
510000,98103
510000,98103
510000,98103
510000,98105
510000,98107
510000,98115
510000,98115
510000,98115
510000,98115
510000,98117
510000,98117
510000,98117
510000,98118
510000,98118
510000,98122
510000,98122
510000,98125
510000,98126
510000,98136
510000,98136
510000,98155
510000,98155
510000,98177
510000,98198
510000,98198
510000,98199
510000,98199
510250,98117
510500,98007
511000,98028
511000,98031
511000,98092
511000,98103
511000,98115
511100,98027
511200,98199
511500,98115
511555,98008
511718,98117
512000,98052
512000,98056
512000,98059
512000,98105
512000,98107
512031,98117
512500,98007
512500,98028
512500,98033
512500,98116
512500,98122
512500,98125
512500,98144
513000,98028
513000,98029
513000,98034
513000,98038
513000,98052
513000,98103
513000,98107
513000,98107
513000,98126
513000,98144
513000,98166
514000,98033
514000,98052
514000,98072
514000,98105
514000,98117
514000,98136
514500,98003
514700,98107
514950,98117
515000,98001
515000,98003
515000,98006
515000,98006
515000,98006
515000,98006
515000,98007
515000,98008
515000,98008
515000,98008
515000,98011
515000,98011
515000,98011
515000,98019
515000,98023
515000,98023
515000,98023
515000,98024
515000,98028
515000,98028
515000,98028
515000,98028
515000,98028
515000,98028
515000,98029
515000,98031
515000,98034
515000,98034
515000,98038
515000,98052
515000,98052
515000,98052
515000,98052
515000,98053
515000,98056
515000,98058
515000,98059
515000,98059
515000,98059
515000,98059
515000,98065
515000,98065
515000,98065
515000,98065
515000,98072
515000,98074
515000,98075
515000,98075
515000,98077
515000,98103
515000,98103
515000,98103
515000,98105
515000,98105
515000,98106
515000,98106
515000,98107
515000,98107
515000,98107
515000,98112
515000,98115
515000,98115
515000,98116
515000,98116
515000,98116
515000,98117
515000,98117
515000,98117
515000,98118
515000,98122
515000,98122
515000,98126
515000,98133
515000,98133
515000,98133
515000,98136
515000,98136
515000,98144
515000,98144
515000,98166
515000,98177
515000,98177
515000,98199
515055,98045
515100,98034
515500,98019
515500,98059
515700,98056
515805,98059
516000,98005
516000,98065
516000,98074
516000,98115
516130,98008
516200,98118
516250,98011
516500,98053
516500,98112
517000,98008
517000,98074
517000,98103
517000,98115
517000,98122
517000,98125
517100,98056
517500,98027
517500,98029
517500,98029
517500,98029
517500,98117
517500,98199
517534,98070
517850,98034
517950,98107
518000,98006
518000,98007
518000,98019
518000,98019
518000,98019
518000,98027
518000,98028
518000,98034
518000,98052
518000,98056
518000,98059
518000,98075
518000,98115
518000,98116
518000,98117
518000,98118
518000,98122
518000,98122
518000,98125
518000,98133
518380,98038
518500,98103
518500,98125
519000,98053
519000,98056
519000,98059
519000,98070
519000,98103
519000,98107
519000,98117
519000,98118
519000,98166
519000,98166
519500,98027
519500,98166
519900,98028
519900,98052
519950,98075
519950,98107
519990,98052
519995,98059
520000,98007
520000,98008
520000,98010
520000,98024
520000,98027
520000,98027
520000,98027
520000,98027
520000,98028
520000,98028
520000,98028
520000,98028
520000,98029
520000,98029
520000,98029
520000,98029
520000,98034
520000,98034
520000,98034
520000,98038
520000,98052
520000,98052
520000,98059
520000,98065
520000,98070
520000,98072
520000,98103
520000,98103
520000,98106
520000,98107
520000,98107
520000,98115
520000,98115
520000,98115
520000,98115
520000,98117
520000,98117
520000,98117
520000,98117
520000,98117
520000,98117
520000,98122
520000,98122
520000,98122
520000,98125
520000,98136
520000,98136
520000,98144
520000,98155
520000,98155
520000,98177
520000,98177
520000,98178
520000,98198
520000,98199
520500,98115
520500,98133
521000,98008
521000,98011
521000,98053
521000,98077
521000,98103
521000,98116
521000,98125
521000,98136
521450,98116
521500,98122
521900,98072
522000,98033
522000,98033
522000,98038
522000,98052
522000,98116
522000,98125
522250,98077
522500,98007
522500,98008
522500,98014
522500,98056
522500,98065
522500,98115
522500,98125
522500,98177
523000,98008
523000,98027
523000,98034
523000,98065
523000,98115
523000,98115
523000,98116
523460,98107
523500,98116
523950,98103
524000,98034
524000,98052
524000,98059
524000,98074
524000,98107
524000,98109
524000,98112
524000,98117
524000,98118
524000,98199
524225,98001
524250,98029
524400,98006
524500,98045
524500,98117
524950,98019
524950,98029
524950,98117
524950,98117
525000,98006
525000,98006
525000,98006
525000,98007
525000,98007
525000,98008
525000,98008
525000,98011
525000,98011
525000,98011
525000,98011
525000,98019
525000,98019
525000,98019
525000,98022
525000,98022
525000,98027
525000,98027
525000,98027
525000,98027
525000,98027
525000,98027
525000,98027
525000,98028
525000,98028
525000,98029
525000,98033
525000,98033
525000,98033
525000,98033
525000,98033
525000,98034
525000,98034
525000,98034
525000,98034
525000,98034
525000,98038
525000,98038
525000,98038
525000,98040
525000,98045
525000,98052
525000,98052
525000,98052
525000,98052
525000,98052
525000,98052
525000,98052
525000,98056
525000,98058
525000,98058
525000,98059
525000,98059
525000,98059
525000,98059
525000,98059
525000,98059
525000,98065
525000,98070
525000,98072
525000,98072
525000,98072
525000,98074
525000,98074
525000,98074
525000,98074
525000,98074
525000,98075
525000,98077
525000,98102
525000,98102
525000,98102
525000,98103
525000,98103
525000,98103
525000,98103
525000,98103
525000,98103
525000,98105
525000,98105
525000,98105
525000,98107
525000,98107
525000,98107
525000,98108
525000,98112
525000,98112
525000,98115
525000,98115
525000,98115
525000,98115
525000,98115
525000,98115
525000,98116
525000,98116
525000,98117
525000,98117
525000,98117
525000,98117
525000,98118
525000,98118
525000,98118
525000,98118
525000,98118
525000,98119
525000,98119
525000,98119
525000,98119
525000,98122
525000,98125
525000,98125
525000,98125
525000,98126
525000,98126
525000,98126
525000,98133
525000,98133
525000,98136
525000,98144
525000,98144
525000,98155
525000,98155
525000,98155
525000,98166
525000,98177
525000,98177
525000,98177
525000,98188
525000,98198
525000,98199
525000,98199
525126,98008
525300,98177
525888,98027
526000,98006
526000,98008
526000,98058
526000,98075
526000,98103
526000,98105
526000,98107
526000,98115
526000,98116
526000,98122
526000,98125
526000,98126
526500,98072
526500,98103
526750,98028
527000,98008
527000,98011
527000,98056
527000,98059
527000,98105
527000,98125
527000,98125
527200,98144
527500,98006
527500,98007
527500,98027
527500,98102
527500,98103
527550,98065
527700,98006
527700,98117
527900,98065
527950,98103
528000,98011
528000,98033
528000,98034
528000,98052
528000,98053
528000,98070
528000,98074
528000,98077
528000,98117
528000,98125
528000,98126
528000,98126
529000,98024
529000,98029
529000,98033
529000,98058
529000,98059
529000,98059
529000,98065
529000,98107
529000,98107
529000,98112
529000,98136
529000,98177
529000,98199
529100,98115
529219,98008
529500,98116
529500,98116
529500,98199
529888,98059
529900,98133
529941,98005
529950,98052
529950,98056
529950,98107
529950,98107
529950,98107
529999,98199
530000,98003
530000,98004
530000,98005
530000,98005
530000,98005
530000,98005
530000,98006
530000,98007
530000,98008
530000,98008
530000,98008
530000,98008
530000,98008
530000,98014
530000,98022
530000,98022
530000,98024
530000,98027
530000,98027
530000,98027
530000,98027
530000,98028
530000,98028
530000,98029
530000,98029
530000,98033
530000,98034
530000,98034
530000,98034
530000,98038
530000,98042
530000,98042
530000,98052
530000,98052
530000,98053
530000,98053
530000,98056
530000,98056
530000,98056
530000,98059
530000,98059
530000,98059
530000,98059
530000,98065
530000,98065
530000,98070
530000,98072
530000,98074
530000,98074
530000,98074
530000,98075
530000,98077
530000,98102
530000,98103
530000,98103
530000,98105
530000,98105
530000,98105
530000,98105
530000,98107
530000,98107
530000,98107
530000,98115
530000,98115
530000,98115
530000,98115
530000,98116
530000,98116
530000,98117
530000,98117
530000,98117
530000,98118
530000,98119
530000,98119
530000,98122
530000,98125
530000,98126
530000,98126
530000,98126
530000,98126
530000,98133
530000,98133
530000,98133
530000,98133
530000,98144
530000,98166
530000,98166
530000,98166
530000,98166
530000,98177
530000,98188
530100,98117
530200,98027
531000,98011
531000,98034
531000,98103
531000,98108
531000,98115
531155,98038
531500,98010
531800,98053
532000,98027
532000,98027
532000,98029
532000,98052
532000,98074
532000,98116
532000,98116
532000,98117
532000,98118
532170,98103
532500,98008
532500,98011
532500,98065
532500,98074
532500,98103
532500,98116
532500,98117
533000,98011
533000,98028
533000,98029
533000,98038
533000,98103
533000,98103
533000,98115
533000,98117
533050,98042
533112,98045
533250,98027
533300,98045
533380,98045
533500,98027
533600,98029
534000,98008
534000,98008
534000,98105
534000,98122
534500,98029
534640,98072
534950,98019
534950,98052
534950,98125
535000,98001
535000,98014
535000,98019
535000,98022
535000,98024
535000,98027
535000,98027
535000,98027
535000,98028
535000,98028
535000,98028
535000,98028
535000,98029
535000,98029
535000,98029
535000,98029
535000,98033
535000,98034
535000,98038
535000,98045
535000,98045
535000,98052
535000,98053
535000,98053
535000,98056
535000,98056
535000,98058
535000,98059
535000,98059
535000,98059
535000,98059
535000,98059
535000,98065
535000,98072
535000,98074
535000,98074
535000,98075
535000,98077
535000,98077
535000,98077
535000,98103
535000,98103
535000,98103
535000,98107
535000,98107
535000,98107
535000,98108
535000,98115
535000,98115
535000,98115
535000,98115
535000,98115
535000,98117
535000,98117
535000,98117
535000,98117
535000,98117
535000,98117
535000,98118
535000,98122
535000,98133
535000,98136
535000,98136
535000,98136
535000,98136
535000,98144
535000,98144
535000,98146
535000,98146
535000,98146
535000,98155
535000,98155
535000,98166
535000,98188
535000,98199
535000,98199
535000,98199
535000,98199
535100,98177
535365,98045
535500,98029
535500,98072
535610,98117
535800,98029
535900,98008
535950,98065
536000,98029
536000,98033
536000,98042
536000,98065
536000,98072
536000,98072
536000,98075
536000,98107
536000,98107
536000,98115
536000,98177
536500,98107
536500,98126
536500,98144
536650,98034
536751,98065
537000,98008
537000,98008
537000,98033
537000,98034
537000,98072
537000,98074
537000,98092
537000,98105
537000,98116
537000,98117
537000,98117
537000,98155
537100,98056
537250,98155
537500,98075
537500,98118
538000,98006
538000,98008
538000,98008
538000,98052
538000,98056
538000,98059
538000,98103
538000,98115
538000,98117
538000,98125
538000,98125
538000,98146
538200,98008
538250,98198
538500,98065
538888,98074
538900,98106
539000,98007
539000,98008
539000,98014
539000,98019
539000,98033
539000,98052
539000,98052
539000,98074
539000,98074
539000,98074
539000,98077
539000,98103
539000,98103
539000,98107
539000,98115
539000,98116
539000,98118
539000,98133
539000,98155
539500,98034
539500,98038
539500,98108
539900,98033
539900,98065
539900,98103
539950,98006
539950,98008
539950,98029
539950,98038
539950,98056
539950,98065
539950,98103
539950,98109
539950,98117
539950,98117
539950,98136
540000,98005
540000,98008
540000,98011
540000,98011
540000,98011
540000,98011
540000,98019
540000,98019
540000,98024
540000,98029
540000,98029
540000,98029
540000,98033
540000,98034
540000,98034
540000,98034
540000,98034
540000,98038
540000,98038
540000,98042
540000,98052
540000,98052
540000,98052
540000,98052
540000,98052
540000,98053
540000,98053
540000,98056
540000,98059
540000,98059
540000,98059
540000,98065
540000,98065
540000,98065
540000,98065
540000,98072
540000,98072
540000,98074
540000,98074
540000,98074
540000,98074
540000,98077
540000,98103
540000,98103
540000,98103
540000,98105
540000,98105
540000,98105
540000,98106
540000,98107
540000,98107
540000,98107
540000,98112
540000,98115
540000,98115
540000,98115
540000,98115
540000,98116
540000,98116
540000,98117
540000,98122
540000,98122
540000,98122
540000,98125
540000,98126
540000,98144
540000,98144
540000,98146
540000,98146
540000,98146
540000,98155
540000,98155
540000,98155
540000,98166
540000,98166
540000,98177
540000,98199
540000,98199
540400,98008
540500,98038
540500,98166
541000,98029
541000,98105
541000,98107
541100,98072
541125,98006
541338,98052
541500,98001
541500,98053
541800,98001
541900,98007
542000,98006
542000,98007
542000,98008
542000,98052
542000,98052
542000,98053
542000,98105
542000,98115
542000,98117
542126,98077
542300,98199
542500,98005
542500,98007
542500,98027
542500,98027
542500,98052
542500,98116
542525,98059
542950,98077
543000,98027
543000,98052
543000,98103
543000,98103
543000,98103
543000,98117
543000,98133
543000,98133
543000,98136
543115,98199
543200,98166
543500,98065
543500,98199
544000,98029
544000,98065
544000,98105
544000,98116
544000,98117
544300,98052
544500,98075
544500,98115
544800,98058
544900,98075
544950,98008
544999,98065
545000,98006
545000,98008
545000,98008
545000,98008
545000,98010
545000,98014
545000,98019
545000,98027
545000,98027
545000,98027
545000,98028
545000,98029
545000,98029
545000,98029
545000,98032
545000,98033
545000,98034
545000,98034
545000,98034
545000,98038
545000,98038
545000,98045
545000,98045
545000,98052
545000,98053
545000,98056
545000,98056
545000,98059
545000,98065
545000,98070
545000,98070
545000,98072
545000,98074
545000,98075
545000,98075
545000,98075
545000,98092
545000,98105
545000,98105
545000,98106
545000,98106
545000,98107
545000,98115
545000,98116
545000,98116
545000,98116
545000,98117
545000,98117
545000,98117
545000,98117
545000,98117
545000,98117
545000,98118
545000,98118
545000,98122
545000,98126
545000,98136
545000,98144
545000,98146
545000,98146
545000,98146
545000,98199
545400,98023
545500,98108
545800,98029
546000,98007
546000,98027
546000,98033
546000,98109
546000,98115
546000,98116
546000,98117
546000,98122
546000,98122
546000,98144
546200,98028
546200,98074
546500,98074
546500,98117
546800,98008
546800,98115
546940,98106
547000,98072
547000,98103
547000,98115
547000,98125
547000,98133
547000,98199
547500,98006
547500,98011
547500,98103
547500,98115
547500,98122
548000,98008
548000,98011
548000,98019
548000,98033
548000,98056
548000,98072
548000,98103
548000,98107
548050,98053
548500,98122
548500,98136
548800,98115
549000,98003
549000,98005
549000,98027
549000,98052
549000,98059
549000,98070
549000,98074
549000,98074
549000,98103
549000,98103
549000,98103
549000,98103
549000,98103
549000,98112
549000,98115
549000,98117
549000,98117
549000,98122
549000,98133
549000,98199
549010,98117
549500,98125
549800,98005
549900,98038
549900,98042
549900,98055
549900,98092
549900,98105
549900,98117
549900,98122
549900,98146
549950,98001
549950,98007
549950,98011
549950,98014
549950,98034
549950,98038
549950,98074
549950,98077
549950,98117
549950,98126
549950,98133
549950,98166
549995,98059
549995,98059
549995,98105
550000,98003
550000,98005
550000,98005
550000,98005
550000,98005
550000,98006
550000,98006
550000,98006
550000,98006
550000,98006
550000,98006
550000,98006
550000,98006
550000,98006
550000,98006
550000,98007
550000,98007
550000,98007
550000,98008
550000,98008
550000,98008
550000,98011
550000,98011
550000,98011
550000,98019
550000,98019
550000,98019
550000,98022
550000,98027
550000,98027
550000,98027
550000,98028
550000,98028
550000,98028
550000,98028
550000,98029
550000,98029
550000,98029
550000,98029
550000,98029
550000,98031
550000,98033
550000,98033
550000,98033
550000,98033
550000,98038
550000,98038
550000,98040
550000,98040
550000,98042
550000,98052
550000,98052
550000,98052
550000,98052
550000,98052
550000,98052
550000,98052
550000,98052
550000,98052
550000,98052
550000,98053
550000,98053
550000,98053
550000,98053
550000,98055
550000,98055
550000,98056
550000,98058
550000,98059
550000,98065
550000,98070
550000,98070
550000,98072
550000,98072
550000,98072
550000,98074
550000,98074
550000,98074
550000,98074
550000,98074
550000,98074
550000,98074
550000,98074
550000,98075
550000,98075
550000,98075
550000,98075
550000,98077
550000,98102
550000,98102
550000,98102
550000,98103
550000,98103
550000,98103
550000,98103
550000,98103
550000,98103
550000,98103
550000,98103
550000,98105
550000,98105
550000,98105
550000,98105
550000,98107
550000,98107
550000,98107
550000,98107
550000,98107
550000,98108
550000,98109
550000,98109
550000,98109
550000,98109
550000,98115
550000,98115
550000,98115
550000,98115
550000,98115
550000,98115
550000,98115
550000,98116
550000,98116
550000,98116
550000,98116
550000,98116
550000,98117
550000,98117
550000,98117
550000,98117
550000,98118
550000,98118
550000,98119
550000,98119
550000,98122
550000,98122
550000,98126
550000,98126
550000,98126
550000,98126
550000,98126
550000,98133
550000,98136
550000,98136
550000,98144
550000,98144
550000,98144
550000,98146
550000,98146
550000,98146
550000,98155
550000,98155
550000,98155
550000,98166
550000,98177
550000,98198
550000,98198
550000,98198
550000,98199
550000,98199
550120,98052
550285,98053
550388,98027
550500,98116
550500,98177
550700,98105
550700,98105
551000,98011
551000,98027
551000,98028
551000,98033
551000,98058
551000,98103
551000,98107
551000,98117
551000,98155
551100,98006
551500,98059
551870,98001
552000,98007
552000,98103
552000,98105
552000,98115
552000,98115
552000,98117
552000,98178
552100,98122
552250,98065
552321,98052
552500,98052
552500,98056
552500,98059
552500,98072
552500,98117
552500,98118
552500,98122
552500,98122
552500,98146
552500,98199
552625,98133
552700,98119
552775,98074
552900,98001
553000,98008
553000,98056
553000,98107
553000,98115
553000,98117
553000,98136
553500,98105
553650,98112
554000,98005
554000,98008
554000,98027
554000,98040
554000,98053
554000,98053
554000,98053
554000,98058
554000,98116
554000,98117
554000,98155
554000,98166
554000,98177
554500,98008
554600,98107
554663,98105
554729,98199
554820,98166
554950,98059
554950,98116
554990,98028
555000,98006
555000,98006
555000,98006
555000,98007
555000,98008
555000,98008
555000,98008
555000,98011
555000,98011
555000,98011
555000,98027
555000,98027
555000,98029
555000,98038
555000,98038
555000,98052
555000,98052
555000,98052
555000,98052
555000,98055
555000,98056
555000,98056
555000,98056
555000,98059
555000,98065
555000,98065
555000,98065
555000,98074
555000,98075
555000,98092
555000,98102
555000,98105
555000,98107
555000,98115
555000,98115
555000,98115
555000,98116
555000,98116
555000,98116
555000,98117
555000,98117
555000,98117
555000,98117
555000,98117
555000,98118
555000,98122
555000,98126
555000,98136
555000,98144
555500,98033
555565,98033
555700,98008
555750,98118
555950,98117
556000,98005
556000,98023
556000,98027
556000,98033
556000,98045
556000,98105
556000,98117
556000,98126
556000,98133
556300,98008
557000,98011
557000,98028
557000,98074
557000,98107
557000,98117
557000,98122
557500,98008
557500,98011
557500,98038
557500,98052
557500,98072
557500,98144
557510,98136
557800,98199
557865,98074
558000,98006
558000,98053
558000,98056
558000,98074
558000,98116
558000,98116
558000,98118
558000,98122
559000,98034
559000,98053
559000,98053
559000,98092
559000,98103
559000,98115
559000,98117
559000,98126
559000,98136
559500,98027
559500,98052
559630,98038
559900,98072
559900,98125
559950,98028
559950,98053
559950,98053
559950,98059
559950,98133
559950,98144
559950,98155
560000,98003
560000,98003
560000,98006
560000,98006
560000,98007
560000,98008
560000,98011
560000,98011
560000,98014
560000,98014
560000,98019
560000,98023
560000,98027
560000,98027
560000,98028
560000,98029
560000,98029
560000,98029
560000,98029
560000,98033
560000,98033
560000,98033
560000,98033
560000,98034
560000,98034
560000,98034
560000,98038
560000,98045
560000,98052
560000,98052
560000,98052
560000,98053
560000,98053
560000,98056
560000,98056
560000,98056
560000,98056
560000,98059
560000,98065
560000,98074
560000,98074
560000,98074
560000,98074
560000,98074
560000,98092
560000,98103
560000,98103
560000,98103
560000,98103
560000,98106
560000,98107
560000,98107
560000,98107
560000,98108
560000,98112
560000,98115
560000,98115
560000,98116
560000,98116
560000,98117
560000,98117
560000,98117
560000,98118
560000,98119
560000,98122
560000,98125
560000,98126
560000,98133
560000,98136
560000,98136
560000,98136
560000,98136
560000,98136
560000,98155
560000,98177
560000,98199
560200,98075
561000,98007
561000,98029
561000,98029
561000,98053
561000,98059
561000,98065
561000,98136
561000,98136
561500,98033
561500,98115
561600,98074
561750,98008
562000,98008
562000,98019
562000,98033
562000,98052
562000,98070
562000,98072
562000,98075
562000,98077
562000,98103
562000,98105
562000,98106
562000,98144
562000,98155
562100,98052
562100,98107
562200,98117
562500,98034
562500,98056
562500,98059
562500,98074
562500,98102
562500,98103
563000,98028
563000,98075
563000,98103
563000,98107
563000,98109
563000,98117
563000,98125
563225,98112
563250,98122
563500,98019
563500,98024
563500,98065
563500,98065
563500,98103
563750,98029
563950,98059
564000,98053
564000,98065
564000,98115
564000,98115
564000,98115
564000,98136
564450,98056
564500,98019
564500,98115
564800,98029
564950,98028
565000,98005
565000,98006
565000,98006
565000,98008
565000,98008
565000,98008
565000,98008
565000,98019
565000,98019
565000,98022
565000,98023
565000,98027
565000,98028
565000,98029
565000,98030
565000,98033
565000,98033
565000,98033
565000,98038
565000,98052
565000,98052
565000,98052
565000,98052
565000,98053
565000,98056
565000,98059
565000,98059
565000,98065
565000,98070
565000,98072
565000,98072
565000,98072
565000,98072
565000,98074
565000,98074
565000,98074
565000,98075
565000,98103
565000,98103
565000,98103
565000,98103
565000,98103
565000,98103
565000,98103
565000,98105
565000,98105
